
[2019-07-30 17:53:46.027] 0.00 (PCT)timewhilePumpisOn:71 s
[2019-07-30 17:53:47.034] 0.00 (PCT)timewhilePumpisOn:72 s
[2019-07-30 17:53:48.036] 0.00 (PCT)timewhilePumpisOn:73 s
[2019-07-30 17:53:49.041] 0.00 (PCT)timewhilePumpisOn:74 s
[2019-07-30 17:53:50.041] 0.00 (PCT)timewhilePumpisOn:75 s
[2019-07-30 17:53:51.038] 0.00 (PCT)timewhilePumpisOn:76 s
[2019-07-30 17:53:52.045] 0.00 (PCT)timewhilePumpisOn:77 s
[2019-07-30 17:53:53.045] 0.00 (PCT)timewhilePumpisOn:78 s
[2019-07-30 17:53:54.053] 0.00 (PCT)timewhilePumpisOn:79 s
[2019-07-30 17:53:55.054] 0.00 (PCT)timewhilePumpisOn:80 s
[2019-07-30 17:53:56.052] 0.00 (PCT)timewhilePumpisOn:81 s
[2019-07-30 17:53:57.054] 0.00 (PCT)timewhilePumpisOn:82 s
[2019-07-30 17:53:58.057] 0.00 (PCT)timewhilePumpisOn:83 s
[2019-07-30 17:53:59.060] 0.00 (PCT)timewhilePumpisOn:84 s
[2019-07-30 17:54:00.064] 0.00 (PCT)timewhilePumpisOn:85 s
[2019-07-30 17:54:01.070] 0.00 (PCT)timewhilePumpisOn:86 s
[2019-07-30 17:54:02.068] 0.00 (PCT)timewhilePumpisOn:87 s
[2019-07-30 17:54:03.076] 0.00 (PCT)timewhilePumpisOn:88 s
[2019-07-30 17:54:04.080] 0.00 (PCT)timewhilePumpisOn:89 s
[2019-07-30 17:54:05.076] 0.00 (PCT)timewhilePumpisOn:90 s
[2019-07-30 17:54:06.083] 0.00 (PCT)timewhilePumpisOn:91 s
[2019-07-30 17:54:07.081] 0.00 (PCT)timewhilePumpisOn:92 s
[2019-07-30 17:54:08.090] 0.00 (PCT)timewhilePumpisOn:93 s
[2019-07-30 17:54:09.093] 0.00 (PCT)timewhilePumpisOn:94 s
[2019-07-30 17:54:10.088] 0.00 (PCT)timewhilePumpisOn:95 s
[2019-07-30 17:54:11.092] 0.00 (PCT)timewhilePumpisOn:96 s
[2019-07-30 17:54:12.101] 0.00 (PCT)timewhilePumpisOn:97 s
[2019-07-30 17:54:13.103] 0.00 (PCT)timewhilePumpisOn:98 s
[2019-07-30 17:54:14.102] 0.00 (PCT)timewhilePumpisOn:99 s
[2019-07-30 17:54:15.107] 0.00 (PCT)timewhilePumpisOn:100 s
[2019-07-30 17:54:16.111] 0.00 (PCT)timewhilePumpisOn:101 s
[2019-07-30 17:54:17.108] 0.00 (PCT)timewhilePumpisOn:102 s
[2019-07-30 17:54:18.117] 0.00 (PCT)timewhilePumpisOn:103 s
[2019-07-30 17:54:19.115] 0.00 (PCT)timewhilePumpisOn:104 s
[2019-07-30 17:54:20.120] 0.00 (PCT)timewhilePumpisOn:105 s
[2019-07-30 17:54:21.120] 0.00 (PCT)timewhilePumpisOn:106 s
[2019-07-30 17:54:22.127] 0.00 (PCT)timewhilePumpisOn:107 s
[2019-07-30 17:54:23.130] 0.00 (PCT)timewhilePumpisOn:108 s
[2019-07-30 17:54:24.134] 0.00 (PCT)timewhilePumpisOn:109 s
[2019-07-30 17:54:25.133] 0.00 (PCT)timewhilePumpisOn:110 s
[2019-07-30 17:54:26.129] 0.00 (PCT)timewhilePumpisOn:111 s
[2019-07-30 17:54:27.139] 0.00 (PCT)timewhilePumpisOn:112 s
[2019-07-30 17:54:28.143] 0.00 (PCT)timewhilePumpisOn:113 s
[2019-07-30 17:54:29.147] 0.00 (PCT)timewhilePumpisOn:114 s
[2019-07-30 17:54:30.140] 0.00 (PCT)timewhilePumpisOn:115 s
[2019-07-30 17:54:31.150] 0.00 (PCT)timewhilePumpisOn:116 s
[2019-07-30 17:54:32.153] 0.00 (PCT)timewhilePumpisOn:117 s
[2019-07-30 17:54:33.157] 0.00 (PCT)timewhilePumpisOn:118 s
[2019-07-30 17:54:34.157] 0.00 (PCT)timewhilePumpisOn:119 s
[2019-07-30 17:54:35.159] 0.00 (PCT)timewhilePumpisOn:120 s
[2019-07-30 17:54:36.163] 0.00 (PCT)timewhilePumpisOn:121 s
[2019-07-30 17:54:37.167] 0.00 (PCT)timewhilePumpisOn:122 s
[2019-07-30 17:54:38.170] 0.00 (PCT)timewhilePumpisOn:123 s
[2019-07-30 17:54:39.168] 0.00 (PCT)timewhilePumpisOn:124 s
[2019-07-30 17:54:40.171] 0.00 (PCT)timewhilePumpisOn:125 s
[2019-07-30 17:54:41.176] 0.00 (PCT)timewhilePumpisOn:126 s
[2019-07-30 17:54:42.172] 0.00 (PCT)timewhilePumpisOn:127 s
[2019-07-30 17:54:43.183] 0.00 (PCT)timewhilePumpisOn:128 s
[2019-07-30 17:54:44.187] 0.00 (PCT)timewhilePumpisOn:129 s
[2019-07-30 17:54:45.186] 0.00 (PCT)timewhilePumpisOn:130 s
[2019-07-30 17:54:46.190] 0.00 (PCT)timewhilePumpisOn:131 s
[2019-07-30 17:54:47.193] 0.00 (PCT)timewhilePumpisOn:132 s
[2019-07-30 17:54:48.196] 0.00 (PCT)timewhilePumpisOn:133 s
[2019-07-30 17:54:49.200] 0.00 (PCT)timewhilePumpisOn:134 s
[2019-07-30 17:54:50.193] 0.00 (PCT)timewhilePumpisOn:135 s
[2019-07-30 17:54:51.203] 0.00 (PCT)timewhilePumpisOn:136 s
[2019-07-30 17:54:52.197] 0.00 (PCT)timewhilePumpisOn:137 s
[2019-07-30 17:54:53.210] 0.00 (PCT)timewhilePumpisOn:138 s
[2019-07-30 17:54:54.210] 0.00 (PCT)timewhilePumpisOn:139 s
[2019-07-30 17:54:55.208] 0.00 (PCT)timewhilePumpisOn:140 s
[2019-07-30 17:54:56.214] 0.00 (PCT)timewhilePumpisOn:141 s
[2019-07-30 17:54:57.219] 0.00 (PCT)timewhilePumpisOn:142 s
[2019-07-30 17:54:58.223] 0.00 (PCT)timewhilePumpisOn:143 s
[2019-07-30 17:54:59.221] 0.00 (PCT)timewhilePumpisOn:144 s
[2019-07-30 17:55:00.225] 0.00 (PCT)timewhilePumpisOn:145 s
[2019-07-30 17:55:01.225] 0.00 (PCT)timewhilePumpisOn:146 s
[2019-07-30 17:55:02.231] 0.00 (PCT)timewhilePumpisOn:147 s
[2019-07-30 17:55:03.236] 0.00 (PCT)timewhilePumpisOn:148 s
[2019-07-30 17:55:04.239] 0.00 (PCT)timewhilePumpisOn:149 s
[2019-07-30 17:55:05.238] 0.00 (PCT)timewhilePumpisOn:150 s
[2019-07-30 17:55:06.239] 0.00 (PCT)timewhilePumpisOn:151 s
[2019-07-30 17:55:07.246] 0.00 (PCT)timewhilePumpisOn:152 s
[2019-07-30 17:55:08.243] 0.00 (PCT)timewhilePumpisOn:153 s
[2019-07-30 17:55:09.252] 0.00 (PCT)timewhilePumpisOn:154 s
[2019-07-30 17:55:10.252] 0.00 (PCT)timewhilePumpisOn:155 s
[2019-07-30 17:55:11.256] 0.00 (PCT)timewhilePumpisOn:156 s
[2019-07-30 17:55:12.259] 0.00 (PCT)timewhilePumpisOn:157 s
[2019-07-30 17:55:13.261] 0.00 (PCT)timewhilePumpisOn:158 s
[2019-07-30 17:55:14.266] 0.00 (PCT)timewhilePumpisOn:159 s
[2019-07-30 17:55:15.269] 0.00 (PCT)timewhilePumpisOn:160 s
[2019-07-30 17:55:16.269] 0.00 (PCT)timewhilePumpisOn:161 s
[2019-07-30 17:55:17.272] 0.00 (PCT)timewhilePumpisOn:162 s
[2019-07-30 17:55:18.276] 0.00 (PCT)timewhilePumpisOn:163 s
[2019-07-30 17:55:19.280] 0.00 (PCT)timewhilePumpisOn:164 s
[2019-07-30 17:55:20.283] 0.00 (PCT)timewhilePumpisOn:165 s
[2019-07-30 17:55:21.276] 0.00 (PCT)timewhilePumpisOn:166 s
[2019-07-30 17:55:22.277] 0.00 (PCT)timewhilePumpisOn:167 s
[2019-07-30 17:55:23.282] 0.00 (PCT)timewhilePumpisOn:168 s
