"[2019-05-24 15:38:40.264] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98373.42","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-94688.42","CO2/O2 Ratio in ppm","-1.064862"
"[2019-05-24 15:38:40.277] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99014.28","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95329.29","CO2/O2 Ratio in ppm","-1.061545"
"[2019-05-24 15:38:40.277] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98373.42","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-94688.42","CO2/O2 Ratio in ppm","-1.064862"
"[2019-05-24 15:38:40.277] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98693.85","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95008.85","CO2/O2 Ratio in ppm","-1.06127"
"[2019-05-24 15:38:40.277] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99014.28","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95329.29","CO2/O2 Ratio in ppm","-1.061545"
"[2019-05-24 15:38:40.277] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98693.85","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95008.85","CO2/O2 Ratio in ppm","-1.06127"
"[2019-05-24 15:38:40.277] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95649.73","CO2/O2 Ratio in ppm","-1.057988"
"[2019-05-24 15:38:40.281] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98693.85","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95008.85","CO2/O2 Ratio in ppm","-1.06127"
"[2019-05-24 15:38:40.281] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98693.85","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95008.85","CO2/O2 Ratio in ppm","-1.06127"
"[2019-05-24 15:38:40.281] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95649.73","CO2/O2 Ratio in ppm","-1.057988"
"[2019-05-24 15:38:40.281] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98693.85","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95008.85","CO2/O2 Ratio in ppm","-1.06127"
"[2019-05-24 15:38:40.281] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95649.73","CO2/O2 Ratio in ppm","-1.057988"
"[2019-05-24 15:38:40.281] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","98693.85","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95008.85","CO2/O2 Ratio in ppm","-1.06127"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99014.28","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95329.29","CO2/O2 Ratio in ppm","-1.057703"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95970.16","CO2/O2 Ratio in ppm","-1.054456"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99014.28","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95329.29","CO2/O2 Ratio in ppm","-1.057703"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95970.16","CO2/O2 Ratio in ppm","-1.054456"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99014.28","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95329.29","CO2/O2 Ratio in ppm","-1.057703"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99014.28","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95329.29","CO2/O2 Ratio in ppm","-1.057703"
"[2019-05-24 15:38:40.289] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95970.16","CO2/O2 Ratio in ppm","-1.054456"
"[2019-05-24 15:38:40.292] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95649.73","CO2/O2 Ratio in ppm","-1.05416"
"[2019-05-24 15:38:40.292] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99655.15","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-95970.16","CO2/O2 Ratio in ppm","-1.054456"
"[2019-05-24 15:38:40.292] sensorValueCo2_ppm","102128.71","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101562.5","den","-96290.6","CO2/O2 Ratio in ppm","-1.05475"
"[2019-05-24 15:38:40.292] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95649.73","CO2/O2 Ratio in ppm","-1.05416"
"[2019-05-24 15:38:40.556] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96290.6","CO2/O2 Ratio in ppm","-1.050947"
"[2019-05-24 15:38:41.163] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95649.73","CO2/O2 Ratio in ppm","-1.05416"
"[2019-05-24 15:38:41.764] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96290.6","CO2/O2 Ratio in ppm","-1.050947"
"[2019-05-24 15:38:42.371] sensorValueCo2_ppm","101762.5","sensorValueO2_ppm","99975.59","BaselineCo2_value","566.21","BaselineO2_value","3685","num","101196.29","den","-96290.6","CO2/O2 Ratio in ppm","-1.050947"
"[2019-05-24 15:38:42.973] sensorValueCo2_ppm","101396.29","sensorValueO2_ppm","99334.72","BaselineCo2_value","566.21","BaselineO2_value","3685","num","100830.08","den","-95649.73","CO2/O2 Ratio in ppm","-1.05416"
